seed,status,score,layout_count,platform_count,ramp_count,reachable_ramps,reachable_platforms,link_segments,link_connections,failed_link_connections,coverage_ratio,base_reachable_ratio,unique_layouts,elevation_span,decoration_count,blocking_ground_decorations,error_count,warning_count,generation_ms,analysis_ms,errors,warnings
2155,INVALID,0,5,12,13,0,0,8,4,0,0.152395,0.0,4,47.097,192,27,5,3,30.822,16.696,layout_count_below_minimum|arrival_blocked_by_link|arrival_has_no_free_navigation_cell|unreachable_platforms:12|base_reachable_ratio_too_low:0.000,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:8
2156,INVALID,61.201,6,10,11,9,8,10,5,0,0.130224,0.998509,5,46.202,173,28,1,3,29.109,24.744,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:10
2157,INVALID,67.723,6,12,13,12,11,10,5,0,0.162591,0.998718,6,28.873,193,27,1,3,28.399,21.734,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
2158,INVALID,68.512,5,11,12,12,11,10,4,0,0.130812,0.997315,4,65.208,177,28,1,3,26.769,22.854,layout_count_below_minimum,coverage_capped_by_available_surface|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:5
2159,INVALID,70.426,4,10,10,10,10,8,3,0,0.127133,0.999805,4,49.053,178,27,1,3,24.892,21.829,layout_count_below_minimum,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:6
2160,INVALID,57.21,6,12,14,8,8,11,5,0,0.146768,0.988797,5,39.101,179,26,1,3,34.148,19.752,unreachable_platforms:4,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:8
2161,INVALID,38.161,6,15,15,11,11,10,5,0,0.166555,0.785652,5,28.104,196,26,2,3,24.312,16.696,unreachable_platforms:4|base_reachable_ratio_too_low:0.786,coverage_capped_by_available_surface|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:4
2162,INVALID,18.253,9,13,15,4,4,16,8,0,0.192556,0.523949,4,37.999,207,28,2,3,44.224,11.719,unreachable_platforms:9|base_reachable_ratio_too_low:0.524,coverage_capped_by_available_surface|link_platform_intersections:9|raised_links_without_explicit_vertical_transition:16
2163,INVALID,66.103,6,11,12,11,10,8,5,0,0.143241,0.999898,5,36.957,179,26,1,3,20.64,21.928,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:10
2164,INVALID,31.884,8,14,15,8,8,14,7,0,0.195092,0.809992,4,36.0,207,27,2,3,49.388,16.141,unreachable_platforms:6|base_reachable_ratio_too_low:0.810,coverage_capped_by_available_surface|link_platform_intersections:8|raised_links_without_explicit_vertical_transition:14
2165,INVALID,33.346,8,11,13,8,7,13,7,0,0.184796,0.79571,4,44.142,212,28,2,3,34.879,15.555,unreachable_platforms:4|base_reachable_ratio_too_low:0.796,coverage_capped_by_available_surface|link_platform_intersections:8|raised_links_without_explicit_vertical_transition:12
2166,INVALID,69.007,6,13,14,11,11,10,5,0,0.173828,0.997252,6,99.266,199,27,1,3,30.124,20.272,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:6
2167,INVALID,65.594,6,14,14,12,12,8,5,0,0.15001,0.996195,5,46.861,183,26,1,3,26.869,19.834,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:10
2168,INVALID,59.231,6,11,13,9,8,10,5,0,0.158627,0.9905,5,37.031,192,27,1,3,36.688,20.035,unreachable_platforms:3,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:8
2169,INVALID,61.979,6,12,14,12,10,10,5,0,0.141662,1.0,5,36.018,185,28,1,3,25.798,22.919,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:10
2170,INVALID,57.953,5,8,11,8,7,9,4,0,0.117693,0.999804,4,127.757,167,27,2,3,24.238,28.298,layout_count_below_minimum|unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:8
2171,INVALID,63.591,6,12,12,11,11,9,5,1,0.158727,0.999898,5,30.859,195,28,1,4,23.118,21.49,unreachable_platforms:1,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:8
2172,INVALID,58.571,8,9,15,11,7,12,7,0,0.163263,0.999348,4,30.474,201,27,1,3,43.869,20.357,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:14
2173,INVALID,66.56,7,14,15,13,13,8,6,0,0.169746,1.0,5,35.398,199,27,1,3,30.094,20.714,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:12
2174,INVALID,67.3,6,12,13,10,10,11,5,0,0.160793,0.975599,6,130.646,186,27,1,3,36.355,20.869,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:10
2175,INVALID,58.21,5,10,10,9,9,5,4,1,0.138152,0.999518,4,126.318,172,28,2,4,26.268,24.367,layout_count_below_minimum|unreachable_platforms:1,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:4
2176,INVALID,60.263,7,14,14,12,12,9,6,1,0.163783,0.995877,4,38.949,186,27,1,4,33.097,23.596,unreachable_platforms:2,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:7
2177,INVALID,30.608,7,14,15,7,7,11,6,0,0.210007,0.543655,6,42.489,222,27,2,3,30.331,10.881,unreachable_platforms:7|base_reachable_ratio_too_low:0.544,coverage_capped_by_available_surface|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:12
2178,INVALID,57.443,8,13,13,10,10,14,7,0,0.188088,0.993631,4,34.091,218,28,1,3,49.608,22.259,unreachable_platforms:3,coverage_capped_by_available_surface|link_platform_intersections:8|raised_links_without_explicit_vertical_transition:12
2179,INVALID,70.223,5,10,11,11,10,6,4,0,0.119239,0.999416,4,47.418,167,27,1,3,25.901,25.537,layout_count_below_minimum,coverage_capped_by_available_surface|link_platform_intersections:2|raised_links_without_explicit_vertical_transition:8
2180,INVALID,58.985,5,13,13,12,12,10,4,0,0.138672,1.0,4,53.166,177,27,2,3,28.093,26.199,layout_count_below_minimum|unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:8
2181,INVALID,37.602,6,16,16,10,10,11,5,0,0.191363,0.74565,6,52.616,197,26,2,3,29.397,16.716,unreachable_platforms:6|base_reachable_ratio_too_low:0.746,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:9
2182,INVALID,65.671,7,13,14,12,12,11,6,0,0.169007,0.999677,5,41.73,197,27,1,3,32.904,22.276,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:12
2183,INVALID,34.471,8,13,14,9,9,12,7,0,0.19825,0.699943,5,34.47,217,29,2,3,57.128,14.6,unreachable_platforms:4|base_reachable_ratio_too_low:0.700,coverage_capped_by_available_surface|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:14
2184,INVALID,55.755,7,14,14,11,11,10,6,0,0.169931,0.906436,5,41.826,195,27,1,3,33.047,18.243,unreachable_platforms:3,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:12
2185,INVALID,66.118,6,14,14,12,12,8,5,0,0.176347,1.0,5,46.329,203,26,1,3,32.145,34.854,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:8
2186,INVALID,67.477,6,8,12,8,7,8,5,0,0.133465,1.0,4,135.837,173,27,1,3,29.488,23.293,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:2|raised_links_without_explicit_vertical_transition:10
2187,INVALID,57.091,4,11,13,11,10,8,3,0,0.111143,0.995811,3,60.961,161,27,2,3,18.948,34.096,layout_count_below_minimum|unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:6
2188,INVALID,62.218,6,12,12,10,10,11,5,0,0.142166,0.999897,4,55.515,174,27,1,3,26.06,23.011,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
2189,INVALID,63.788,7,10,12,11,9,8,6,2,0.158257,0.999898,4,102.76,189,28,1,4,62.899,22.434,unreachable_platforms:1,coverage_capped_by_available_surface|link_connections_without_blocks:2|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:8
2190,INVALID,66.388,6,11,14,12,9,9,5,0,0.142922,1.0,6,56.619,184,27,1,3,25.819,23.256,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:9
2191,INVALID,32.087,8,11,16,7,5,11,7,0,0.176263,0.834878,5,47.294,203,28,2,3,39.028,17.088,unreachable_platforms:6|base_reachable_ratio_too_low:0.835,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:14
2192,INVALID,60.056,9,11,13,9,9,13,8,0,0.194504,0.999436,4,44.007,214,27,1,3,32.122,18.341,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:16
2193,INVALID,64.144,6,13,13,11,11,8,5,0,0.157317,0.996978,4,51.641,182,28,1,3,35.236,20.994,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:10
2194,INVALID,58.801,5,11,11,10,10,9,4,0,0.146516,0.999791,4,53.317,186,28,2,3,23.517,20.218,layout_count_below_minimum|unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:8
2195,INVALID,61.108,5,12,14,13,11,10,4,0,0.125957,0.996712,5,119.355,170,28,2,3,22.871,24.494,layout_count_below_minimum|unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:8
2196,INVALID,58.53,6,14,14,10,10,7,5,1,0.16936,0.999574,5,45.667,196,26,1,4,43.903,22.82,unreachable_platforms:4,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:8
2197,INVALID,0,4,10,10,0,0,9,3,0,0.12841,0.0,4,61.571,177,27,5,3,22.21,1.767,layout_count_below_minimum|arrival_blocked_by_link|arrival_has_no_free_navigation_cell|unreachable_platforms:10|base_reachable_ratio_too_low:0.000,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:6
2198,VALID,80.452,6,11,13,12,11,8,5,0,0.148834,0.999899,4,114.367,183,27,0,3,30.939,21.637,,coverage_capped_by_available_surface|link_platform_intersections:2|raised_links_without_explicit_vertical_transition:10
2199,INVALID,63.124,6,12,15,12,10,9,5,0,0.13711,0.998715,5,36.709,188,29,1,3,34.821,28.001,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:10
2200,INVALID,62.606,6,14,14,12,12,10,5,0,0.156779,0.975954,4,52.98,193,28,1,3,32.892,21.529,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:10
2201,INVALID,59.252,8,14,15,12,11,10,7,1,0.175222,0.997423,6,37.097,201,29,1,4,46.096,21.321,unreachable_platforms:3,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:12
2202,INVALID,53.939,5,12,12,10,10,7,4,0,0.150598,0.997784,3,35.934,187,26,2,3,23.185,21.141,layout_count_below_minimum|unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:8
2203,INVALID,65.432,6,12,12,11,11,8,5,0,0.161432,0.999897,4,37.186,199,28,1,3,26.223,23.334,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:10
2204,INVALID,63.74,7,11,12,10,9,9,6,0,0.163951,0.999677,5,45.787,191,27,1,3,29.286,22.204,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:12
2205,INVALID,61.747,7,14,14,12,12,11,6,0,0.173508,1.0,4,41.354,203,26,1,3,30.383,24.673,unreachable_platforms:2,coverage_capped_by_available_surface|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:12
2206,INVALID,68.019,6,13,16,14,12,10,5,0,0.151891,0.999893,6,44.503,184,28,1,3,23.803,19.63,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:9
2207,INVALID,65.988,6,12,14,11,11,11,5,0,0.165245,1.0,5,38.923,192,27,1,3,34.493,22.075,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:10
2208,INVALID,68.435,6,10,12,10,9,11,5,0,0.150766,0.999269,5,115.028,186,28,1,3,32.75,22.153,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:10
2209,INVALID,31.458,6,15,16,9,8,11,5,0,0.1595,0.753764,6,42.887,186,28,2,3,28.171,18.293,unreachable_platforms:7|base_reachable_ratio_too_low:0.754,coverage_capped_by_available_surface|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:10
2210,INVALID,54.868,6,12,12,7,7,8,5,0,0.16165,0.99915,4,44.836,194,28,1,3,23.355,20.592,unreachable_platforms:5,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:10
2211,INVALID,19.277,5,13,13,6,6,9,4,0,0.143325,0.635738,4,39.872,178,27,3,3,25.534,15.354,layout_count_below_minimum|unreachable_platforms:7|base_reachable_ratio_too_low:0.636,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:8
2212,INVALID,60.252,6,11,11,9,9,8,5,1,0.143073,1.0,4,67.419,186,28,1,4,27.211,22.789,unreachable_platforms:2,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:8
2213,INVALID,64.718,7,13,15,14,12,10,6,0,0.164724,1.0,5,27.278,195,28,1,3,32.52,29.587,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:12
2214,INVALID,67.415,7,10,13,12,9,11,6,0,0.153974,1.0,5,114.684,191,27,1,3,47.144,24.632,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:5|raised_links_without_explicit_vertical_transition:12
2215,INVALID,56.487,5,12,12,11,11,9,4,0,0.135951,0.988052,3,50.208,178,28,2,3,26.819,23.545,layout_count_below_minimum|unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:8
2216,INVALID,64.027,8,15,17,15,14,12,7,1,0.194269,0.998441,5,48.209,217,27,1,4,43.392,21.036,unreachable_platforms:1,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:8|raised_links_without_explicit_vertical_transition:12
2217,INVALID,68.037,6,11,16,14,10,9,5,0,0.14959,1.0,5,54.3,183,28,1,3,30.867,24.875,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:10
2218,VALID,76.983,9,13,18,15,13,12,8,0,0.209033,0.999764,6,32.924,234,28,0,3,63.551,22.759,,coverage_capped_by_available_surface|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:16
2219,INVALID,62.736,7,12,13,12,11,9,6,1,0.161969,1.0,5,32.095,195,26,1,4,30.141,20.985,unreachable_platforms:1,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:6|raised_links_without_explicit_vertical_transition:10
2220,VALID,74.144,6,10,10,10,10,9,5,0,0.1422,0.994717,3,33.908,185,26,0,3,30.659,22.762,,coverage_capped_by_available_surface|link_platform_intersections:3|raised_links_without_explicit_vertical_transition:10
2221,INVALID,63.288,7,14,15,14,13,11,6,0,0.162574,0.999464,4,32.444,195,27,1,3,35.043,21.086,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:7|raised_links_without_explicit_vertical_transition:12
2222,INVALID,53.759,7,14,14,10,10,9,6,1,0.158862,1.0,3,36.645,196,26,1,4,30.043,22.673,unreachable_platforms:4,coverage_capped_by_available_surface|link_connections_without_blocks:1|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:10
2223,INVALID,67.1,6,10,13,11,9,9,5,0,0.145525,1.0,5,58.896,186,28,1,3,25.735,19.832,unreachable_platforms:1,coverage_capped_by_available_surface|link_platform_intersections:4|raised_links_without_explicit_vertical_transition:10
